material_id,formula,transition_metal,energy_above_hull,volume,density,band_gap,is_stable,is_metal,num_materials
mp-826017,W3O10,W,0.18326118605769182,188.31477645152557,6.274052505846113,0.1666,False,False,1
mp-1041679,W3O8,W,0.1480778852272735,177.39860831387935,6.360599715238613,2.4721,False,False,1
mp-1044534,W3O7,W,0.09886540562500024,285.68852959887465,7.713252683212023,0.0,False,True,1
mp-1048022,W4O9,W,0.1622479320192305,181.82073457254657,8.031001921576205,0.0,False,True,1
mp-1345171,W5O7,W,0.8545948347916674,358.94072015541,9.541079166859777,0.0,False,True,1
mp-705284,W5O14,W,0.7710467560526322,2879.104578075332,5.274735289623078,0.0,False,True,1
mp-2024705,ReO3,Re,0.00832864750000084,106.6763959246197,7.291339032845352,0.0,False,True,1
mp-1095546,ReO2,Re,0.0764806311111137,134.16191024631817,10.803044032384367,0.0,False,True,1
mp-1179307,ReO5,Re,0.4571347871874982,180.14061946096047,4.907745333900971,0.24439999999999995,False,False,1
mp-1016092,Re2O7,Re,0.0,1102.3438809662773,5.837607753127852,2.6752000000000002,True,False,1
mp-1179674,Re2O9,Re,0.3403667919318156,385.35951879750456,4.450476056759252,0.0,False,True,1
mp-1173333,Re3O10,Re,0.9869665354807688,217.29466929456328,5.491567220152701,0.0,False,True,1
mp-32795,Re3O8,Re,0.18949119416666704,128.24700733214084,8.890289521536825,0.0,False,True,1
mp-1524458,OsO4,Os,0.0,81.69548341351152,5.167419844509376,3.3769,True,False,1
mp-1095264,OsO2,Os,0.07342120083333192,117.36859418945855,12.576434341320661,0.0,False,True,1
mp-1014261,IrO2,Ir,0.2632304216666652,75.34752541373811,9.882715954498167,0.0,False,True,1
mp-1021489,IrO3,Ir,0.11425780124999996,54.47972288011905,7.321746577642647,0.0,False,True,1
mp-768247,PtO3,Pt,0.08682684000000052,88.66194038208619,9.105315952245515,0.0,False,True,1
mp-1077716,PtO2,Pt,0.040443675000001456,68.654935293764,10.98478527920183,0.0,False,True,1
mp-1179856,PtO6,Pt,0.25866996500000017,187.08407444990914,5.167199590003325,0.0,False,True,1
mp-7947,PtO,Pt,0.13912734124999826,53.46450234862669,13.11196091249024,0.0,False,True,1
mp-1206845,Pt2O,Pt,0.43558793749999936,93.94723336384854,14.358205389818155,0.0,False,True,1
mp-1604,Pt3O4,Pt,0.0,175.86560263715103,12.260547942454055,0.0,True,True,1
mp-27253,Au2O3,Au,0.0,132.65363346808087,11.06406561725529,0.8519999999999999,True,False,1
mp-984358,Au3O,Au,0.3873081116666661,141.39351666694836,14.25496305378667,0.0,False,True,1
mp-1077107,HgO,Hg,0.001932083750000757,108.22107354600836,9.970012738629137,1.2712,False,False,1
mp-1181027,HgO2,Hg,0.36499011416666693,48.69784274892428,7.931004077213492,0.018199999999999994,False,False,1
